N,P,K,temperature,humidity,ph,label
25,60,100,29.18636364,86.67298089,4.86,Poor
25,60,100,26.51818182,88.61633925,5.12,Poor
25,60,100,29.03727273,87.62015247,4.96,Poor
25,60,100,4.9,40.94145994,5.06,Poor
25,60,100,28.08181818,87.63072221,4.96,Poor
25,60,100,26.51818182,87.8004842,4.94,Poor
25,60,100,29.03727273,87.16489689,4.9,Poor
25,60,100,23.73636364,88.32934004,5.0,Poor
25,60,100,28.64818182,88.90555859,5.16,Poor
25,60,100,28.99454545,87.62015247,4.92,Poor
25,60,100,29.03727273,88.21434678,5.0,Poor
25,60,100,22.89090909,87.32828041,4.9,Poor
25,60,100,26.43333333,89.92695163,5.12,Poor
25,60,100,29.18636364,88.9088552,5.18,Poor
25,60,100,22.89090909,88.59606087,5.02,Poor
25,60,100,22.676,87.18631655,5.1,Poor
25,60,100,22.89090909,88.59606087,5.08,Poor
25,60,100,22.89090909,86.83077014,4.84,Poor
25,60,100,15.5,40.94145994,5.1,Poor
25,60,100,23.73636364,88.55246259,5.08,Poor
25,60,100,28.08181818,88.91383067,5.16,Poor
25,60,100,28.99454545,86.66738662,4.86,Poor
25,60,100,29.18636364,88.4430636,5.04,Poor
25,60,100,26.51818182,86.88343955,4.88,Poor
25,60,100,25.81818182,89.09746702,5.18,Poor
25,60,100,27.90909091,88.47233599,5.04,Poor
25,60,100,4.9,39.8536517,4.92,Poor
25,60,100,27.65454545,87.65958726,4.94,Poor
25,60,100,27.65454545,88.94269572,5.18,Poor
25,60,100,28.54545455,88.43976698,5.04,Poor
25,60,100,25.81818182,87.81582038,4.98,Poor
25,60,100,18.77818182,41.91939007,5.1,Poor
25,60,100,27.65454545,86.70682141,4.86,Poor
25,60,100,22.676,86.07159572,4.82,Poor
25,60,100,29.18636364,88.4430636,5.08,Poor
25,60,100,28.99454545,87.62015247,4.98,Poor
25,60,100,25.81818182,87.3605648,4.9,Poor
25,60,100,19.94545455,45.31853855,5.14,Poor
25,60,100,28.64818182,88.21664444,5.0,Poor
25,60,100,27.65454545,88.47690412,5.04,Poor
25,60,100,29.03727273,88.43746933,5.06,Poor
25,60,100,27.65454545,88.47690412,5.02,Poor
25,60,100,28.5,88.21664444,5.0,Poor
25,60,100,4.9,39.32408522,4.84,Poor
25,60,100,22.89090909,87.78020582,4.94,Poor
25,60,100,28.64818182,86.66968428,4.86,Poor
25,60,100,22.676,86.65416746,4.92,Poor
25,60,100,26.73636364,87.8004842,4.92,Poor
25,60,100,28.08181818,87.63072221,4.98,Poor
25,60,100,28.64818182,88.43976698,5.04,Poor
25,60,100,28.08181818,88.91383067,5.18,Poor
25,60,100,22.676,86.38329503,4.9,Poor
25,60,100,28.08181818,86.67795636,4.82,Poor
25,60,100,22.676,87.18631655,5.02,Poor
25,60,100,23.73636364,86.7838417,4.82,Poor
25,60,100,18.77818182,42.10053037,5.14,Poor
25,60,100,22.676,86.10731691,4.88,Poor
25,60,100,22.89090909,89.06185247,5.16,Poor
25,60,100,26.73636364,88.61633925,5.04,Poor
25,60,100,27.90909091,88.47233599,5.1,Poor
25,60,100,22.676,86.65416746,4.94,Poor
25,60,100,27.90909091,86.73797448,4.88,Poor
25,60,100,29.18636364,87.62574674,4.96,Poor
25,60,100,26.73636364,87.8004842,4.96,Poor
25,60,100,27.90909091,88.47233599,5.02,Poor
25,60,100,28.08181818,88.44803907,5.1,Poor
25,60,100,23.73636364,89.01825419,5.16,Poor
25,60,100,26.6,88.61633925,5.06,Poor
25,60,100,26.73636364,86.84771835,4.82,Poor
25,60,100,29.18636364,87.62574674,4.94,Poor
25,60,100,23.73636364,86.7838417,4.86,Poor
25,60,100,27.65454545,88.47690412,5.1,Poor
25,60,100,26.51818182,87.8004842,4.92,Poor
25,60,100,29.18636364,88.4430636,5.14,Poor
25,60,100,28.08181818,88.44803907,5.08,Poor
25,60,100,28.64818182,87.62245012,4.94,Poor
25,60,100,27.90909091,87.65501913,4.92,Poor
25,60,100,27.90909091,88.47233599,5.08,Poor
25,60,100,27.65454545,87.20433168,4.9,Poor
25,60,100,23.73636364,88.55246259,5.04,Poor
25,60,100,27.90909091,86.70225329,4.82,Poor
25,60,100,25.81818182,88.63167542,5.02,Poor
25,60,100,27.65454545,88.47690412,5.08,Poor
25,60,100,4.9,39.32408522,4.86,Poor
25,60,100,28.64818182,86.70540547,4.88,Poor
25,60,100,28.54545455,87.62245012,4.92,Poor
25,60,100,27.90909091,88.47233599,5.06,Poor
25,60,100,4.9,39.84747401,4.98,Poor
25,60,100,22.89090909,86.86649133,4.88,Poor
25,60,100,22.03333333,88.85116997,5.18,Poor
25,60,100,25.81818182,88.40855288,5.0,Poor
25,60,100,29.18636364,86.70870209,4.88,Poor
25,60,100,15.5,41.62819401,5.18,Poor
25,60,100,22.676,87.18631655,5.04,Poor
25,60,100,25.81818182,88.63167542,5.1,Poor
25,60,100,27.65454545,88.47690412,5.12,Poor
25,60,100,26.6,86.84771835,4.82,Poor
25,60,100,23.73636364,87.28135197,4.9,Poor
25,60,100,22.89090909,88.59606087,5.14,Poor
25,60,100,29.03727273,88.90326093,5.18,Poor
25,60,100,18.77818182,42.08955249,5.12,Poor
25,60,100,28.08181818,86.71367756,4.88,Poor
25,60,100,28.64818182,88.43976698,5.12,Poor
25,60,100,25.81818182,86.86305453,4.82,Poor
25,60,100,23.73636364,87.73660754,4.94,Poor
25,60,100,29.18636364,88.4430636,5.02,Poor
25,60,100,26.51818182,88.61633925,5.08,Poor
25,60,100,27.03636364,86.84802402,4.82,Poor
25,60,100,26.73636364,88.61633925,5.12,Poor
25,60,100,22.676,87.18557906,5.0,Poor
25,60,100,27.90909091,87.65501913,4.98,Poor
25,60,100,22.89090909,88.59606087,5.04,Poor
25,60,100,27.90909091,86.70225329,4.84,Poor
25,60,100,23.73636364,86.81956289,4.88,Poor
25,60,100,19.94545455,42.96277036,4.86,Poor
25,60,100,27.65454545,88.94269572,5.16,Poor
25,60,100,28.64818182,88.90555859,5.18,Poor
25,60,100,27.65454545,88.47690412,5.14,Poor
25,60,100,22.89090909,88.59606087,5.1,Poor
25,60,100,28.99454545,88.43746933,5.12,Poor
25,60,100,29.18636364,87.62574674,4.92,Poor
25,60,100,29.03727273,87.62015247,4.92,Poor
25,60,100,28.64818182,88.43976698,5.08,Poor
25,60,100,29.03727273,87.62015247,4.98,Poor
25,60,100,20.70909091,46.26433993,5.16,Poor
25,60,100,27.65454545,86.70682141,4.82,Poor
25,60,100,29.03727273,86.70310781,4.88,Poor
25,60,100,29.03727273,86.66738662,4.86,Poor
25,60,100,28.64818182,88.43976698,5.1,Poor
25,60,100,28.08181818,87.63072221,4.92,Poor
25,60,100,26.73636364,86.88343955,4.88,Poor
25,60,100,4.9,39.8536517,4.96,Poor
25,60,100,4.9,41.62819401,5.18,Poor
25,60,100,28.54545455,87.16719455,4.9,Poor
25,60,100,26.73636364,86.84771835,4.86,Poor
25,60,100,27.90909091,88.24921345,5.0,Poor
25,60,100,28.08181818,88.44803907,5.04,Poor
25,60,100,27.65454545,87.65958726,4.92,Poor
25,60,100,26.73636364,88.61633925,5.14,Poor
25,60,100,28.54545455,88.43976698,5.14,Poor
25,60,100,29.03727273,88.90326093,5.16,Poor
25,60,100,28.64818182,87.16719455,4.9,Poor
25,60,100,25.81818182,89.09746702,5.16,Poor
25,60,100,26.01818182,87.81582038,4.94,Poor
25,60,100,28.5,88.90555859,5.18,Poor
25,60,100,22.89090909,89.06185247,5.18,Poor
25,60,100,22.03333333,87.1171107,4.9,Poor
25,60,100,27.90909091,87.65501913,4.94,Poor
25,60,100,27.65454545,88.47690412,5.06,Poor
25,60,100,25.81818182,86.86305453,4.84,Poor
25,60,100,26.51818182,86.84771835,4.82,Poor
25,60,100,25.81818182,87.81582038,4.94,Poor
25,60,100,27.65454545,86.7425426,4.88,Poor
25,60,100,26.01818182,88.63167542,5.04,Poor
25,60,100,28.64818182,88.43976698,5.06,Poor
25,60,100,26.73636364,89.08213085,5.18,Poor
25,60,100,19.94545455,45.16150133,5.1,Poor
25,60,100,27.90909091,87.19976356,4.9,Poor
25,60,100,27.90909091,88.47233599,5.12,Poor
25,60,100,22.89090909,86.83077014,4.86,Poor
25,60,100,26.51818182,86.84771835,4.86,Poor
25,60,100,23.73636364,88.55246259,5.14,Poor
25,60,100,4.9,41.11162236,5.12,Poor
25,60,100,18.77818182,40.83158183,4.96,Poor
25,60,100,27.90909091,86.70225329,4.86,Poor
25,60,100,15.5,39.54708569,4.88,Poor
25,60,100,29.18636364,87.62574674,4.98,Poor
25,60,100,4.9,41.47982992,5.16,Poor
25,60,100,28.54545455,88.43976698,5.1,Poor
25,60,100,28.54545455,88.90555859,5.16,Poor
25,60,100,4.9,40.94145994,5.1,Poor
25,60,100,22.676,87.18631655,5.14,Poor
25,60,100,23.73636364,87.73660754,4.96,Poor
25,60,100,27.65454545,88.25378157,5.0,Poor
25,60,100,15.5,40.94145994,5.08,Poor
25,60,100,27.23333333,86.70682141,4.82,Poor
25,60,100,26.01818182,87.81582038,4.96,Poor
25,60,100,18.77818182,41.91939007,5.08,Poor
25,60,100,19.94545455,44.5192465,5.02,Poor
25,60,100,29.03727273,88.43746933,5.08,Poor
25,60,100,22.89090909,88.37293832,5.0,Poor
25,60,100,25.81818182,86.89877572,4.88,Poor
25,60,100,28.54545455,86.70540547,4.88,Poor
25,60,100,25.81818182,87.81582038,4.96,Poor
25,60,100,29.18636364,87.17049117,4.9,Poor
25,60,100,27.65454545,86.70682141,4.84,Poor
25,60,100,22.676,86.07159572,4.84,Poor
25,60,100,29.18636364,86.67298089,4.84,Poor
25,60,100,26.51818182,87.8004842,4.96,Poor
25,60,100,26.73636364,87.34522862,4.9,Poor
25,60,100,26.51818182,86.84771835,4.84,Poor
25,60,100,29.18636364,88.4430636,5.12,Poor
25,60,100,28.99454545,86.70310781,4.88,Poor
25,60,100,26.73636364,89.08213085,5.16,Poor
25,60,100,23.73636364,87.73660754,4.92,Poor
25,60,100,28.99454545,88.43746933,5.06,Poor
25,60,100,19.94545455,45.82413231,5.18,Poor
25,60,100,15.5,40.38891325,5.02,Poor
25,60,100,28.64818182,87.62245012,4.98,Poor
25,60,100,26.73636364,87.8004842,4.98,Poor
25,60,100,18.77818182,40.83158183,4.94,Poor
25,60,100,23.73636364,89.01825419,5.18,Poor
25,60,100,28.54545455,86.66968428,4.86,Poor
25,60,100,29.18636364,86.67298089,4.82,Poor
25,60,100,25.81818182,86.86305453,4.86,Poor
25,60,100,28.64818182,88.43976698,5.02,Poor
25,60,100,28.99454545,88.43746933,5.14,Poor
25,60,100,4.9,39.8536517,4.9,Poor
25,60,100,26.01818182,88.40855288,5.0,Poor
25,60,100,28.5,86.66968428,4.82,Poor
25,60,100,19.94545455,44.02820472,4.94,Poor
25,60,100,22.676,87.18631655,5.08,Poor
25,60,100,29.18636364,88.9088552,5.16,Poor
25,60,100,28.99454545,87.16489689,4.9,Poor
25,60,100,26.51818182,88.3932167,5.0,Poor
25,60,100,28.50727273,87.62245012,4.92,Poor
25,60,100,22.03333333,88.39061739,5.06,Poor
25,60,100,15.5,39.8536517,4.96,Poor
25,60,100,29.03727273,88.43746933,5.14,Poor
25,60,100,18.77818182,40.30201534,4.82,Poor
25,60,100,18.77818182,41.36684337,5.0,Poor
25,60,100,15.5,39.32408522,4.86,Poor
25,60,100,26.51818182,87.34522862,4.9,Poor
25,60,100,28.54545455,87.62245012,4.94,Poor
25,60,100,4.9,40.94145994,5.08,Poor
25,60,100,28.08181818,86.67795636,4.86,Poor
25,60,100,28.54545455,86.66968428,4.84,Poor
25,60,100,28.50727273,88.90555859,5.18,Poor
25,60,100,22.89090909,88.59606087,5.06,Poor
25,60,100,26.51818182,89.08213085,5.16,Poor
25,60,100,26.73636364,88.61633925,5.1,Poor
25,60,100,4.9,39.54708569,4.88,Poor
25,60,100,22.03333333,88.85116997,5.16,Poor
25,60,100,18.77818182,41.91939007,5.06,Poor
25,60,100,28.54545455,88.43976698,5.06,Poor
119,25,51,26.47330219,80.92254421,6.283818329,Moderate
119,19,55,25.18780042,83.44621709,6.818261383,Poor
105,30,50,25.29954705,81.77527562,6.37620108,Moderate
114,8,50,24.74631269,88.30866319,6.581587932,Poor
93,22,52,26.58740671,81.32563243,6.932739726,Poor
80,26,55,24.53442564,88.989272,6.140099215,Moderate
85,27,45,26.0713757,88.7285657,6.467095849,Moderate
85,22,53,25.96534238,89.77076659,6.849471704,Moderate
82,22,45,26.22338015,85.34866045,6.512196212,Moderate
118,13,54,24.41311871,89.81574032,6.039584629,Poor
83,25,53,26.49195283,80.04678201,6.057697106,Moderate
86,15,47,24.04355803,84.18406764,6.423898762,Moderate
101,10,47,25.5421695,83.31883376,6.936997681,Poor
119,9,50,26.74550678,83.9195902,6.251286661,Poor
104,17,46,25.7131428,80.22972777,6.190015912,Poor
95,12,51,25.76484262,84.1726996,6.681606702,Poor
102,14,52,26.79489868,89.64815231,6.51075991,Poor
109,21,55,24.9004602,89.73524177,6.770278088,Moderate
81,18,50,26.80750629,88.22874955,6.429788073,Moderate
103,17,51,25.11189154,80.02621335,6.209888345,Poor
105,14,50,26.2148837,87.6883982,6.419052193,Poor
97,8,52,24.9103226,86.97190046,6.237861736,Poor
120,19,49,25.79448878,84.26830701,6.762471629,Poor
95,16,55,25.26931156,87.55055105,6.612847999,Poor
83,29,52,25.76402693,87.5931128,6.704688865,Moderate
83,9,45,25.85483596,89.13163965,6.049609892,Moderate
91,21,50,24.33528185,81.44030363,6.762030215,Moderate
116,5,54,25.37601283,80.99313508,6.65398725,Poor
112,28,54,24.86094646,85.05318563,6.738030547,Moderate
88,29,51,24.71885473,88.94568335,6.095689937,Moderate
118,15,45,24.21495706,84.20576992,6.538006356,Moderate
92,21,48,25.81692236,82.043255,6.377427122,Poor
106,14,45,24.47018505,84.16390229,6.417011754,Moderate
99,5,47,24.13078816,84.84494575,6.649086972,Poor
98,8,51,26.1793464,86.52258079,6.25933595,Poor
108,22,46,26.17668721,86.7295205,6.121168559,Poor
119,7,55,26.03867719,84.6378378,6.031424482,Poor
117,27,48,26.53259325,82.39053979,6.835268184,Moderate
109,10,53,26.81938687,87.8274604,6.551750306,Poor
80,16,46,25.50405534,81.40297428,6.940236218,Moderate
100,18,52,26.20234499,80.38266489,6.87606733,Poor
91,7,53,25.13735887,89.28272716,6.457216535,Poor
86,6,53,25.92030221,83.47202566,6.921847888,Poor
107,5,52,26.6634609,89.98405233,6.881425746,Poor
103,16,49,24.06731461,81.64075303,6.915717008,Moderate
101,20,48,24.6774157,82.75411437,6.206247494,Moderate
85,25,47,26.11440416,87.64081095,6.29542477,Moderate
84,7,51,26.81530456,87.65694462,6.399669044,Poor
102,28,54,25.15623099,80.27525115,6.862157042,Moderate
98,25,52,25.2801372,83.15393658,6.224066378,Moderate
97,25,50,26.22005978,80.90127035,6.093814669,Moderate
90,16,45,24.92093261,80.61750795,6.291540278,Moderate
95,12,46,26.21667586,81.01009354,6.32281728,Poor
82,23,49,26.81383586,87.21986949,6.873283991,Moderate
82,25,51,24.31334971,87.47409052,6.074209622,Moderate
110,28,46,24.29105004,88.04541346,6.49889585,Moderate
118,21,51,24.42998931,86.33904774,6.678805092,Moderate
120,20,45,25.66576039,88.6984228,6.114128685,Moderate
91,7,52,25.07803672,83.46230461,6.405054243,Poor
81,6,55,24.88910524,85.87059083,6.110142735,Moderate
101,13,54,25.42900869,82.91481799,6.828982708,Poor
101,17,55,24.37118217,87.1269128,6.451499764,Moderate
111,6,53,26.4930645,88.59143088,6.313512999,Poor
107,10,49,25.83202912,89.00481725,6.755192025,Poor
115,11,46,24.41592661,89.39655519,6.623167177,Poor
84,25,52,24.37190239,81.2514818,6.12532356,Moderate
120,7,47,24.24782473,83.03687902,6.653867608,Poor
91,12,46,24.64458469,85.49938185,6.343942518,Poor
89,22,52,24.89681131,86.10782926,6.217300786,Moderate
113,19,46,25.41864024,81.12122989,6.286387658,Poor
97,22,50,26.26028739,86.14585891,6.7698938,Poor
117,30,50,24.90123934,87.20772913,6.744966312,Moderate
90,14,52,24.84740848,89.20454622,6.391858432,Moderate
104,23,47,26.98212846,86.70068316,6.770434148,Moderate
81,16,45,26.90435747,86.25426228,6.727468157,Moderate
88,5,47,25.86475496,86.67468041,6.662244646,Poor
92,7,45,26.70607759,81.14149505,6.944640222,Poor
81,18,50,26.44019475,80.91934337,6.507110986,Moderate
111,5,55,26.283443,84.42478917,6.520663422,Poor
108,23,51,26.84366082,83.85039964,6.106500787,Moderate
113,30,50,26.03967219,83.9862443,6.277484043,Moderate
83,10,53,24.92994759,85.00802358,6.195142279,Moderate
101,11,51,25.50736962,84.24340241,6.792035575,Poor
114,21,55,25.4438391,87.9392312,6.472756256,Poor
99,6,45,26.12588914,86.5507939,6.000975617,Poor
92,20,55,25.10474753,87.5267616,6.587791262,Poor
92,7,48,26.27520631,86.63249555,6.956508826,Poor
91,24,55,26.27061608,83.09194521,6.259086583,Moderate
110,21,54,26.73690828,87.82430156,6.747537642,Poor
112,25,51,25.04746944,85.5667282,6.932537231,Moderate
89,25,54,24.69368934,85.56967628,6.353107393,Moderate
100,10,53,24.54356968,84.60808277,6.211748957,Poor
83,22,54,25.89762315,81.96664832,6.277245254,Moderate
95,14,50,26.6333118,84.31756844,6.560443519,Poor
119,30,49,25.35794749,80.45846265,6.903020221,Moderate
97,12,47,25.28784623,89.63667876,6.765094964,Poor
110,7,45,26.63838589,84.69546874,6.189213927,Poor
96,18,50,25.3310446,84.30533791,6.904241707,Poor
83,23,55,26.89750174,83.89241484,6.463271076,Moderate
120,24,47,26.98603693,89.4138489,6.260838965,Moderate
60,30,30,23.106,59.83288219,6.9,Good
60,30,30,22.676,60.88691103,6.5,Good
60,30,30,23.56,70.39973437,6.9,Good
60,30,30,18.92,70.92799026,6.6,Good
60,30,30,21.3,74.34299018,6.12,Good
60,30,30,27.276,60.17364014,6.3,Good
60,30,30,18.58,78.44706198,6.3,Good
60,30,30,23.562,60.03715007,6.11,Good
60,30,30,25.46,84.62741637,6.6,Good
60,30,30,18.92,71.08187595,6.9,Good
60,30,30,23.56,72.62117138,6.6,Good
60,30,30,14.7,83.32250842,6.3,Good
60,30,30,18.58,78.04346649,6.11,Good
60,30,30,25.6,60.11122853,6.11,Good
60,30,30,12.5,78.28949639,6.11,Good
60,30,30,22.676,60.86147665,6.6,Good
60,30,30,18.58,78.40246996,6.5,Good
60,30,30,22.766,59.43577965,6.1,Good
60,30,30,23.562,59.47911983,6.9,Good
60,30,30,21.3,73.02090459,6.6,Good
60,30,30,25.6,59.69215109,6.5,Good
60,30,30,30.26666667,54.4723461,6.8,Good
60,30,30,22.676,60.97356988,6.7,Good
60,30,30,22.676,60.59808619,6.8,Good
60,30,30,23.106,60.26797919,6.12,Good
60,30,30,21.704,60.80643547,6.6,Good
60,30,30,22.676,60.38068276,6.12,Good
60,30,30,22.676,60.38467875,6.4,Good
60,30,30,22.38,61.43209749,6.6,Good
60,30,30,22.766,59.50719625,6.8,Good
60,30,30,22.28,68.94314195,6.5,Good
60,30,30,25.6,60.22977973,6.3,Good
60,30,30,25.6,58.53531993,7.0,Good
60,30,30,25.6,60.10491918,6.12,Good
60,30,30,25.6,59.04772871,6.9,Good
60,30,30,23.562,59.69180175,6.4,Good
60,30,30,22.676,60.38699212,6.11,Good
60,30,30,18.92,70.95116517,6.3,Good
60,30,30,21.3,74.39152106,6.1,Good
60,30,30,14.7,83.17205821,6.9,Good
60,30,30,30.26666667,54.52714978,7.0,Good
60,30,30,14.6,80.72750289,6.1,Good
60,30,30,25.6,59.67031492,6.6,Good
60,30,30,21.3,70.62751855,6.9,Good
60,30,30,23.56,72.56724305,6.4,Good
60,30,30,10.38,83.29709739,6.6,Good
60,30,30,22.676,59.75229237,7.0,Good
60,30,30,18.92,71.07958112,6.8,Good
60,30,30,23.562,58.94814081,7.0,Good
60,30,30,22.676,60.3662491,6.1,Good
60,30,30,12.5,78.61432904,6.6,Good
60,30,30,1.18,83.30689075,6.7,Moderate
60,30,30,20.312,71.00405755,7.0,Good
60,30,30,18.92,71.03337013,6.7,Good
60,30,30,22.766,59.74072013,6.5,Good
60,30,30,20.8,77.12096828,6.6,Good
60,30,30,25.574,60.48357902,6.8,Good
60,30,30,25.6,59.283355,6.8,Good
60,30,30,23.562,60.01562773,6.1,Good
60,30,30,23.106,60.70673603,6.7,Good
60,30,30,20.8,77.21005506,6.5,Good
60,30,30,14.6,80.72750289,6.12,Good
60,30,30,27.276,60.08337316,6.5,Good
60,30,30,15.852,70.8361341,6.3,Good
60,30,30,20.312,71.14044012,6.9,Good
60,30,30,23.562,60.16100102,6.7,Good
60,30,30,12.5,78.28949639,6.12,Good
60,30,30,23.56,72.26683027,6.3,Good
60,30,30,30.26666667,54.05975251,6.3,Good
60,30,30,23.106,60.6088265,6.5,Good
60,30,30,23.106,60.26603528,6.4,Good
60,30,30,23.562,60.08024774,6.5,Good
60,30,30,25.6,59.76655802,6.7,Good
60,30,30,25.6,60.09048552,6.1,Good
60,30,30,20.8,76.52579635,6.9,Good
60,30,30,18.58,78.04346649,6.1,Good
60,30,30,20.8,76.43207585,7.0,Good
60,30,30,12.5,78.54494611,6.7,Good
60,30,30,22.28,70.01178966,6.3,Good
60,30,30,21.704,60.39684635,6.11,Good
60,30,30,21.704,60.76498828,6.5,Good
60,30,30,25.6,59.56026299,6.4,Good
60,30,30,14.6,81.1801018,6.8,Good
60,30,30,20.8,77.52650454,6.3,Good
60,30,30,14.7,83.38504779,6.5,Good
60,30,30,22.766,59.44051226,6.11,Good
60,30,30,22.28,66.96806634,7.0,Good
60,30,30,23.106,60.28478702,6.1,Good
60,30,30,10.38,83.15087616,6.9,Good
60,30,30,23.562,60.03084072,6.12,Good
60,30,30,23.562,60.25952516,6.3,Good
60,30,30,22.766,58.77203887,7.0,Good
60,30,30,18.92,70.67946196,6.12,Good
60,30,30,1.18,83.28310135,6.3,Moderate
60,30,30,22.28,68.98938609,6.6,Good
60,30,30,25.44,84.5223766,6.7,Good
60,30,30,23.562,60.03781857,6.6,Good
60,30,30,14.7,83.34253828,6.7,Good
60,30,30,27.276,59.26747248,6.12,Good
60,30,30,27.276,58.74171442,6.1,Good
60,30,30,20.8,77.36459682,6.1,Good
60,30,30,25.46,84.52609672,6.7,Good
60,30,30,20.8,76.95807893,6.7,Good
60,30,30,23.106,59.31419149,7.0,Good
60,30,30,21.704,60.56634587,6.12,Good
60,30,30,20.312,71.11257149,6.3,Good
60,30,30,20.312,70.85704728,6.12,Good
60,30,30,22.766,59.60956464,6.12,Good
60,30,30,20.312,71.0962378,6.7,Good
60,30,30,20.8,76.93699907,6.8,Good
60,30,30,22.766,60.15226048,6.3,Good
60,30,30,22.676,60.28327139,6.9,Good
60,30,30,22.766,59.53489572,6.4,Good
60,30,30,15.852,70.4415084,6.1,Good
60,30,30,23.56,72.32429916,6.11,Good
60,30,30,22.28,67.93508087,6.8,Good
60,30,30,22.676,60.78842677,6.3,Good
60,30,30,22.38,61.36674297,6.5,Good
60,30,30,22.766,59.32438651,6.9,Good
60,30,30,14.6,80.72750289,6.11,Good
60,30,30,30.26666667,54.3689143,6.5,Good
60,30,30,1.18,83.03316945,6.12,Moderate
60,30,30,27.276,59.5894386,6.4,Good
60,30,30,23.106,60.6697833,6.3,Good
60,30,30,1.18,83.0817484,7.0,Moderate
60,30,30,23.562,59.79648406,6.8,Good
60,30,30,27.276,58.74644703,6.11,Good
60,30,30,23.56,71.80090074,6.8,Good
60,30,30,22.28,70.78383358,6.12,Good
60,30,30,23.106,60.27428854,6.11,Good
60,30,30,21.3,72.72939564,6.7,Good
60,30,30,10.38,83.09621276,7.0,Good
60,30,30,20.312,71.12190401,6.8,Good
60,30,30,23.106,60.59628762,6.6,Good
60,30,30,21.704,60.5891548,6.8,Good
60,30,30,10.38,83.0556521,6.11,Good
60,30,30,22.28,70.79014293,6.11,Good
60,30,30,22.28,68.51296487,6.7,Good
60,30,30,21.704,60.32426204,6.9,Good
60,30,30,23.56,72.25867462,6.7,Good
60,30,30,21.3,71.810865,6.8,Good
60,30,30,23.106,60.14655468,6.8,Good
60,30,30,27.016,60.10516551,6.5,Good
60,30,30,22.38,61.53530692,6.3,Good
60,30,30,10.38,83.3213551,6.7,Good
60,30,30,1.18,83.03316945,6.11,Moderate
60,30,30,20.8,77.36459682,6.11,Good
60,30,30,27.276,60.38476365,6.7,Good
60,30,30,18.58,77.9338728,7.0,Good
60,30,30,20.8,77.36459682,6.12,Good
60,30,30,1.18,83.03316945,6.1,Moderate
60,30,30,20.312,71.12880774,6.4,Good
60,30,30,21.3,74.36111891,6.11,Good
60,30,30,10.38,83.3147725,6.8,Good
60,30,30,20.312,70.87545264,6.1,Good
60,30,30,21.66,67.5702814,6.8,Good
60,30,30,22.28,67.2069322,6.9,Good
60,30,30,21.704,61.16176544,6.3,Good
60,30,30,22.766,59.88990181,6.7,Good
60,30,30,27.276,59.79987942,6.8,Good
60,30,30,22.38,60.56369612,7.0,Good
60,30,30,18.58,78.04346649,6.12,Good
60,30,30,30.26666667,54.4579586,6.7,Good
60,30,30,21.66,69.58582277,6.3,Good
60,30,30,21.66,70.33485827,6.1,Good
60,30,30,21.704,59.81202593,7.0,Good
60,30,30,27.016,60.25024491,6.6,Good
60,30,30,21.66,68.12501309,6.7,Good
60,30,30,18.58,78.26747591,6.8,Good
60,30,30,20.312,70.99600649,6.6,Good
60,30,30,18.58,78.24984503,6.7,Good
60,30,30,23.56,72.3547013,6.1,Good
60,30,30,22.38,61.14758048,6.4,Good
60,30,30,25.46,83.01650821,7.0,Good
60,30,30,27.276,59.76217968,6.9,Good
